topic,tweetid,text
deathpenalty,,"""Today's @DPInfoCtr NEW VOICES: Republican Former #DeathPenalty Supporter Leads Repeal Effort in #Utah. https://t.co/wwSvaX06QI @CPAC @CCATDP """
deathpenalty,,"""Republican Utah State Senator Urquhart once supported the #deathpenalty; now, he's leading the #UT abolition effort https://t.co/nmhj5fEedP """
deathpenalty,,"""The Utah Republican who is trying to repeal the #deathpenalty is his state:  ""And then, for the clincher, I ask... https://t.co/SwOv9ucLvT """
deathpenalty,,"""I look forward to the day when the #deathpenalty is killed in Idaho https://t.co/EPD4QvGo2t """
deathpenalty,,"""The #DeathPenalty debate is becoming less partisan, thanks to groups such as .@innocence. Now, let's hope CA follows https://t.co/vOJnoIDD26 """
deathpenalty,,"""Please watch this. #mothers #fostercare #deathpenalty #massincarceration #greed #privateprisons #women #children https://t.co/jKqHHg8I7J """
deathpenalty,,"""What happens to CA's behemoth #deathpenalty system will undoubtedly affect the whole U.S.: https://t.co/lV7oiJZL2V https://t.co/qRjQ6UkosI """
deathpenalty,,"""Utah Senate passes bill to repeal the #deathpenalty 15-12. Bill heads to house. #UTRepeal #utpol """
deathpenalty,,"""Utah Senators voting NOW on final round of debate for #deathpenalty repeal bill. Watch: https://t.co/A0tWoWxNNs """
deathpenalty,,"""Ending the cruel, unjust &amp; discriminatory #DeathPenalty: If not now, when? https://t.co/Hl72Kjj2Cd #USA https://t.co/c8UhJaLoMp """
deathpenalty,,"""Republican Senator Urquhart in Utah introduces bill to replace #deathpenalty, clears first vote in Senate 20-9 https://t.co/3u9fP5A8sZ """
deathpenalty,,"""Tell California to leave executions in the past ‰ÛÒ where they belong! https://t.co/lV7oiJZL2V #deathpenalty https://t.co/qRjQ6UkosI """
deathpenalty,,"""Senate Democrats are lining up in support @SayfieReview @FlaDems #deathpenalty  https://t.co/J7ch5cAsWN """
deathpenalty,,"""On FL Senate floor Senate Dems lining up in support of @ClemensFL amendment requiring unanimous jury vote in #deathpenalty verdicts. #sayfie """
deathpenalty,,"""#tbt 1989 ‰_Á Trump wants the #deathpenalty for teenagers! You can't #bringback the dead! #centralpark5 #DNA #NYC https://t.co/M5iAXO85jm """
deathpenalty,,"""@HillaryGuess @docholly Pope has called on his Faithful to work towards the Abolishment of #DeathPenalty ... Bernie's Anti #DeathPenalty ... """
deathpenalty,,"""Like most of USA' #deathpenalty due to wealthy #KKK ALEC #GOP merely EXECUTING Minorities with fabricated racist BS  https://t.co/ulx4itqq1h """
deathpenalty,,"""Sen Republicans in UT vote 15-12 to end the #deathpenalty because its costly, risks the innocent, and cheapens life https://t.co/DUA3z0LGHU """
deathpenalty,,"""Sen Republicans in UT vote 15-12 to end the #deathpenalty because its costly, risks the innocent, and cheapens life https://t.co/ws6hGZFDWZ """
deathpenalty,,"""""The #deathpenalty risks innocent lives. I know‰Ûù -Juan Melendez https://t.co/LnjOEXmi72 https://t.co/ukxmnt4Tz7 """
deathpenalty,,"""Sen Republicans in UT vote 15-12 to end the #deathpenalty because it's costly, risks the innocent, and cheapens life https://t.co/bg3qdN7wXb """
deathpenalty,,"""Sen Republicans in UT vote 15-12 to end the #deathpenalty because it ""cheapens life"" https://t.co/fbFnEy4r25 """
deathpenalty,,"""Sen #Republicans in #Utah just voted 15-12 to end #deathpenalty b/c it's costly, risks the innocent &amp; cheapens life https://t.co/Vi1BdLSJaB """
deathpenalty,,"""Utah Senate passes bill to repeal the #deathpenalty 15-12. Bill heads to house. #UTRepeal #utpol """
deathpenalty,,"""Gov. Scott signs into law overhaul of Florida death penalty https://t.co/gWK7JJ691g via @houstonchron #WeGoted #Florida #DeathPenalty """
deathpenalty,,"""@WBCRejoice @FoxNews @HillaryClinton thou shalt not kill #deathpenalty """
deathpenalty,,""".@BernieSanders proud to stand w/ u FOR #unions #fairtrade &amp; Against #deathpenalty #TPP &amp; PACs/SuperPACs &amp; Establishment pols #nhpolitics """
deathpenalty,,"""@ckgeorgia @People4Bernie @BernieSanders Should also say, Bernie Sides with the #Pope on #Incarceration &amp; #DeathPenalty Issues! #FeelTheBern """
deathpenalty,,"""Liberals all oppose the #deathpenalty while thinking nothing of the murder of #unborn #alllivesmatter  https://t.co/cEEGvc5Pt2 """
deathpenalty,,""".@BernieSanders &amp; I are against the death penalty as an ethical imperative. Let's get civilized in the US and end it forever #deathpenalty """
deathpenalty,,""".@BernieSanders thank you for standing against #DeathPenalty, please stand with us against drone strikes as well. https://t.co/7PIJ0rnLGO """
conservatism,6.97193E+17,"""@tedcruz has been standing up for #Conservatism his entire adult life. @realDonaldTrump, not so much. #NHPrimary #CruzCrew #DumpTrump """
conservatism,6.97191E+17,"""You Cannot Advance #Conservatism   Without Explaining The Deliberate #Obama Transformation  https://t.co/kBn2wD7koa https://t.co/1o9a6zSBYh """
conservatism,6.97183E+17,"""#NHPrimary Making up your mind at the last minute? Consider this: How much has #Trump done to promote #Conservatism? Hint - NOTHING! """
conservatism,6.9713E+17,"""How David Brooks' Fake #Conservatism Created Donald Trump's Fake Conservatism | Daily Wire #2016GOP  https://t.co/wtvnKAL0qv """
conservatism,6.97106E+17,"""Early voting in #Georgia started yesterday. Vote @tedcruz #GA ! Bring #conservatism back to #America! #CruzCrew """
conservatism,6.97106E+17,"""#conservatism.  @tedcruz is the only conservative on the campaign trail.  A vote for anyone else is GOP moderates.  Rinos #CruzCrew """
conservatism,6.96688E+17,"""The reason why you should vote @tedcruz is that he was willing to fight for #conservatism when nobody else was """
conservatism,6.97054E+17,"""True Story:  Kasich town hall question last night: ""I'm torn between you, Hillary and Bernie. Why you?""  #Conservatism! """
conservatism,6.96928E+17,"""If the #GOP spends too much time trying to define #CONSERVATISM and trying to STOP the #TRUMP-TRAIN we could very well end up with #HILLARY """
conservatism,6.96919E+17,"""After America reject #Conservatism it will be easier to see who are the democrats who stop t fix #Medicare #SocialSecurity #PublicEducation """
conservatism,7.02222E+17,"""Trump prove '#Conservatism' is a racist, hateful, low-brow, knee-jerk reaction, not an ideology @coldwomaninmn @HuffPostPol @realDonadTrump """
conservatism,7.02219E+17,"""A Challenge To #Trump Supporters. Defend his #conservatism, please. I double dog dare you. https://t.co/AvZVWacn5X """
conservatism,7.02218E+17,"""A vote for @tedcruz is a vote for America and the #constitution #cruz2016 #dumptrump #conservatism #stopmarco #truTed #caucusforcruz """
conservatism,7.02212E+17,"""The pundits keep citing the word #Conservatism, using it against #Trump, hoping uninformed voters will think something good will be lost """
conservatism,7.02209E+17,"""#Conservatism dies if Trump wins &gt; #GOP #RNC #Establishment  keep singing this tune .What CONSERVATISM R They talking about ? """
conservatism,7.02187E+17,"""Join the #TrumpTrain where #CONSERVATISM works because of #COMMONSENSE. https://t.co/FjsWnjlqdC """
conservatism,7.02165E+17,"""#Republicans need to recapture their party from the grasp of this new breed of #Trump #nationalists - Restore #Conservatism @chicksonright """
conservatism,7.01967E+17,"""Then there's the other party, where some have redefined #Conservatism  to align with Trump's nationalistic-populism. https://t.co/VtbMhZcsAD """
conservatism,7.01952E+17,"""MT @TexasSheBandit: A VOTE 4 #TedCruz is A VOTE 4 #Conservatism. https://t.co/kjTUo84ILh #CruzCrew #PJNET #NV #nevadaCAUCUS choose @tedCruz """
conservatism,7.01951E+17,"""Why I love a #Conservatism  #Truth.To the point  #tried of head game #Democrats, thinking #we are stupid  #PJnet https://t.co/13RAUBwZ9Q """
conservatism,7.0195E+17,"""MT @jphilman0206: #TedCruz - Principled #Conservatism dedicaTed to the American People. https://t.co/Y72h49lJx6 #CruzCrew #PJNET #NV #TCOT """
conservatism,7.06706E+17,"""Listen and tell the TRUTH--#Hillary says she doent recog-- and is against the #Conservatism NOW https://t.co/WYrNgsdkNB """
conservatism,7.06693E+17,"""#CONSERVATISM IS POISON, ITS SPIRIT IS EVIL, ITS ACTIONS KILL, ITS SOUL CORRUPTS, ITS MOUTHS DECEIVE #TCOT #gop https://t.co/U3npsp5M1y """
poverty,6.97163E+17,"""#obama et al &amp; #liberal #democrats the real enemy of #America. Casual analysis of 50yrs failed &amp; perpetuated #poverty &amp; #racism self-evident """
poverty,6.97163E+17,"""@BernieSanders has passed bills both big &amp; small that reshaped American policy on key issues like #poverty, the #environment &amp; #health care. """
poverty,6.97159E+17,"""Hillary Clintonâ€™s War on the #Poor https://t.co/LQ1YHycBoH #HillaryClinton #poverty #Haiti #guncontrol #workingpoor #minimumwage #Bernie2016 """
poverty,6.97157E+17,"""Top Economist Says Bernie Sandersâ€™ Plan Will Raise Median Income $22,000 and Create 26 Million Jobs https://t.co/UJcJQ3W5kz #poverty #bernie """
poverty,6.90693E+17,"""Bono and World Bank President Talk Next Steps to End #Poverty - https://t.co/CPNbSwZalN """
poverty,6.97101E+17,"""@BernieSanders: Median #income would soar, #poverty would fall under #Democrats, study finds https://t.co/gXXsLr95dk https://t.co/yhaaifvAV0 """
poverty,6.97096E+17,"""#Poverty #Inequality Bernie Sanders: Median income would soar and poverty would fall unde... https://t.co/sjrqvj9v7Z #UniteBlue #World :( """
poverty,6.97096E+17,"""#Poverty #Inequality Presidential campaign begins as bets vow to end graft, poverty: FATE... https://t.co/gK3PP5OwsC #UniteBlue #World :( """
poverty,6.97084E+17,"""@HillaryClinton IS THE PROBLEM #WarInIraq #Benghazi #Death #Poverty #Emails #Untrustworthy #BigBanks Millions $$$ in #SpeakingFees """
poverty,6.89121E+17,"""#Hillary says ""I'm PROUD of #WALMART and what we do"" #Bernie says ""NO American should have to live in #Poverty"" https://t.co/0srRduveYf """
poverty,6.97061E+17,"""President @BarackObama proposes spending $11 billion over 10 years to aid homeless families  https://t.co/Ji2famNeXz #homelessness #poverty """
poverty,6.97001E+17,"""#np 2Pac - Interviews from 1992 on #Trump &amp; #Poverty https://t.co/y1sb4beNVG #2pac #interview """
poverty,6.96942E+17,"""#np 2Pac - Interviews from 1992 on #Trump &amp; #Poverty https://t.co/y1sb4aXd48 #2pac #interview """
poverty,6.9694E+17,"""@BernieTweet2016 @BernieSanders  @POTUS #cspanchat #gop #CRAZIES want to FIX #socialsecurity by reducing #BENEFITS put more PPL in #POVERTY """
poverty,6.9693E+17,"""#Poverty Stricken #America Bill/#HillaryClinton helped make: 63% can't afford $500 emergency; 62% have less than $1K NetWorth. #FeelTheBern """
poverty,6.96914E+17,""": ((((( Time For #Blacks )))))) To %u2018Hold Democrats Accountable%u2019 For #Poverty, #Unemployment https://t.co/q0tg9lpcgk #PJnet """
poverty,6.96913E+17,"""Hillary on #Racism and #Poverty. Not the same. Need to address BOTH! #ImwithHer  https://t.co/myKxC0CkGP """
poverty,6.96884E+17,"""True dat #tcot #ccot #pjnet #berniesanders #feelthebern #socialists #classwarfare #millennials #poverty #fact https://t.co/Q52v6Ins8Y """
poverty,6.96871E+17,"""Under Sanders, income and jobs would soar, economist says https://t.co/SWZxnZJYFd   #Bernie2016 #NotMeUs  #economy #poverty  #middleclass """
poverty,6.96867E+17,"""#obama et al &amp; #liberal #democrats the real enemy of #America. Casual analysis of 50yrs failed &amp; perpetuated #poverty &amp; #racism self-evident """
poverty,6.96863E+17,"""@BernieSanders #GOP wants to keep people in #Poverty for #Control, seems like some #Hillary supporters do too """
poverty,6.96852E+17,"""Under Sanders, income and jobs would soar, economist says https://t.co/VFiI9VvBsm  #Bernie2016  #NotMeUs  #economy  #middleclass #poverty """
poverty,6.96852E+17,"""Economist's analysis of #Bernie2016 economic proposals: Income &amp; jobs would soar, #poverty would plummet https://t.co/ii4CmrNWqO #NHPrimary """
poverty,6.92123E+17,"""#Poverty is a Disease  Fed by #Corporations   &amp;  Controlled by the #Banks  **Banks LOVE @HillaryClinton** https://t.co/iaWuxwW9Gr """
poverty,7.02281E+17,"""The #Republican war on poor people's grocery lists continues https://t.co/WLOIjlVP0s #WeGotEd #Poverty """
poverty,7.02248E+17,"""Analysts Question Viability of Deep Tax Cuts Proposed by GOP Candidates: https://t.co/IJiB26n0lN #poverty (via @nytimes) """
poverty,7.02242E+17,"""Similar stats are echoed in @SpikeLee's new film #Chi-Raq. A must see. #samueljackson #violence #poverty https://t.co/ouGYNyrCPC """
poverty,7.02242E+17,""".#BernieSanders isn't new to the #struggle. #SC #SCPrimary #SCDemPrimary #SocialJustice #CivilRights #Poverty https://t.co/eZ5lcAGZFj """
poverty,7.02218E+17,"""#BernieSanders not a ""SingleIssue candidate. #Poverty is the cause of many symptoms. https://t.co/zoKILUtxgP """
poverty,7.02209E+17,"""MSNBC Cuts Away From Bernie Sanders as He Condemns Trans-Pacific Partnership https://t.co/k1p4sm0wLS â€_ #ows #occupy #poverty #oligarchy """
poverty,7.01989E+17,"""Bill+Hillary #WelfareReform forced poor moms 2 wrk long hrs 4 #poverty pay &amp; when now-unsupervsd kids had minor run-in w/law they lock em up """
poverty,7.01989E+17,"""MSNBC Cuts Away From Bernie Sanders as He Condemns Trans-Pacific Partnership https://t.co/uyziP1Lppb #ows #occupy #poverty #oligarchy """
poverty,7.01987E+17,"""#obama et al &amp; #liberal #democrats the real enemy of #America. Casual analysis of 50yrs failed &amp; perpetuated #poverty &amp; #racism self-evident """
poverty,7.01986E+17,"""VOTE for Bernie AND Remain Engaged!! https://t.co/tt3D2M7cIq  #expats #Canada #ClimateChange #Racism #Hope #Change #poverty #health """
poverty,7.01981E+17,"""Lawmaker Wants To Make The Poor Take â€˜Self Relianceâ€™ Training To Get Benefits https://t.co/Qomf48emV5 via @thinkprogress #GOP on #Poverty """
poverty,6.89121E+17,"""#Hillary says ""I'm PROUD of #WALMART and what we do"" #Bernie says ""NO American should have to live in #Poverty"" https://t.co/0srRduveYf """
poverty,7.06991E+17,"""""Just because I'm white doesn't mean I have everything handed to me"" reply to #BernieSanders #poverty  https://t.co/L5MqLRMp0z """
poverty,7.06985E+17,"""We're not  ""wealthiest country"" @BernieSanders we have 95M out of labor force, BILLIONS trade deficits #poverty #SpecialReport #DemTownHall """
poverty,7.06984E+17,"""Getting the truth out. ""The politics and demographics of food stamp recipients""  https://t.co/jnyyzRx7pZ #Poverty #Election2016 #Hillary """
poverty,7.06977E+17,"""In #Appalachia #Poverty is colorblind, for #AfricanAmericans , #ScotsIrish Americans or for anyone @BernieSanders https://t.co/zwzMv4Lpbc """
poverty,7.06976E+17,"""@berniesanders will close The Billionairesâ€™ Loophole https://t.co/ZyLl2JkO6m via @newyorker #poverty #feelthebern """
poverty,7.06961E+17,"""https://t.co/1Y3ktwZ2CU The word #ghetto began in Jewish &amp; Irish slums, it's not #racist. It's about #poverty and #inequality. #Bernie2016 """
poverty,7.06949E+17,"""Corrupt #Democrats inControl #Flint &amp; #Detroit &gt; #Water &amp; #Poverty #Debacle isResult &gt; See #Camden #NewJersey 4Same https://t.co/prQ75qcWhU """
poverty,7.06927E+17,"""BS idiot! #Poverty not bound by color &lt; Bernie Sanders Says White People â€˜Donâ€™t Know What itâ€™s Like to be Poorâ€™ https://t.co/bDjpSBbkW6 """
poverty,7.06927E+17,"""BS idiot! #Poverty not bound by color &lt; Bernie Sanders Says White People â€˜Donâ€™t Know What itâ€™s Like to be Poorâ€™ https://t.co/fHQNlfwIld """
poverty,7.06924E+17,"""Just gonna leave this right here. #election2016 #poverty #race #appalachia #bernie #hillaryâ€_ https://t.co/SKRFRC8fpg """
poverty,7.06914E+17,"""The most ridiculous &amp; incredibly offensive quote of the #DemDebate on @CNN! @BernieSanders, #Poverty is #Colorblind! https://t.co/ZU5yVDbSHs """
poverty,7.0675E+17,"""@BernieSanders has never been to #SanBernardino, a #ghetto filled w/ #whitepeople. Go on court the #Black vote. #Poverty is indiscriminate """
poverty,7.06738E+17,"""Dear #Bernie aka richest US Senator): #Poverty knows no color #DemDebate #MichiganPrimary #ImWithHer #BernedOut https://t.co/bzBPllMVKt """
poverty,7.06717E+17,"""#poverty and social justice  #Bernie knows the research! https://t.co/nlDqIFRnaq """
poverty,7.06716E+17,"""@FoxNews #Bernie He knows nothing of Poverty or the Ghetto ! #WhitePeople #BlackPeople * Poverty knows no color * #Money #Poverty #Gheto """
poverty,7.06714E+17,"""@Lagartija_Nix I guess he didn't know my neighbors ! #WhitePeople #BernieSanders #Democrats #Republicans #GOP #Poverty #Ghetto #YourPotus """
poverty,7.06714E+17,""".@TheLastBuffalo Bernie's on camera saying that he's going to raise taxes on everyone. After his #poverty comment, I'd never consider him. """
poverty,7.06707E+17,"""Among the reasons the 2016 election is so important - The Eviction Economy https://t.co/UGbevoyd7q #poverty #homelessness #talkpoverty """
poverty,7.06699E+17,"""So @SenSanders solved #poverty for whites. To him, it just doesn't exist. #idiot #feelthefraud #DemDebate #ImWithHer """
